Title,Date,Text,Text_diff_new,Text_diff_old
E,25 March 2022,"['Electric vehicles', 'rule 224', 'charging points', 'rule 239', 'Emergency areas', 'rule 91', 'rule 240', 'rule 263', 'rule 264', 'rule 269', '],', 'rule 270 to 271', 'rule 275', 'rule 277', 'rule 278', ', and', 'the road user and the law', 'Emergency telephones', 'rule 270', 'rule 277', 'rule 278', 'and', 'rule 283', 'Emergency vehicles', 'rule 31', 'rule 219', 'and', 'rule 281', 'Environmental issues', 'rule 123', 'Equestrian crossings', 'rule 27', 'rule 81', 'and', 'rule 199', 'Exhaust systems', 'Vehicle maintenance, safety and security', 'Eyesight/vision', 'rules 92 to 94']",,
Learner drivers,25 March 2022,"['Learners driving a car', 'MUST', 'hold a valid provisional licence. They', 'MUST', 'be supervised by someone at least 21 years old who holds a full EC/EEA licence for that type of car (automatic or manual) and has held one for at least three years.', 'Laws', 'MV(DL)R', 'reg 16', 'RTA', '1988 sect 87', 'Vehicles.', 'Any vehicle driven by a learner', 'MUST', 'display red L plates. In Wales, either red D plates, red L plates, or both, can be used. Plates', 'MUST', 'conform to legal specifications and', 'MUST', 'be clearly visible to others from in front of the vehicle and from behind. Plates should be removed or covered when not being driven by a learner (except on driving school vehicles).', 'Law', 'MV(DL)R', 'reg 16', 'sched 4', 'You', 'MUST', 'pass the theory test (if one is required) and then a practical driving test for the category of vehicle you wish to drive before driving unaccompanied.', 'Law', 'MV(DL)R', 'reg 40']",,
Licence categories for mopeds and motorcycles,25 March 2022,"['Category AM', '(moped) – minimum age 16', 'two-wheeled vehicle with a maximum design speed of 45 km/h (28 mph)', 'three- or four-wheeled vehicle with a maximum design speed over 25 km/h (15.5 mph), up to 50 cc and with a power output not exceeding 4 kW.', 'Category A1', '– minimum age 17', 'motorcycles up to 125 cc, with a power output not exceeding 11 kW', 'tricycles with a power output not exceeding 15 kW.', 'Category A2', '– minimum age 19', 'motorcycles with a power output not exceeding 35 kW.', 'Category A', 'any motorcycle (the minimum age you can obtain a category A licence is 21 under progressive access or 24 under direct access)', 'tricycles with a power output over 15 kW (minimum age 21).', 'Progressive access is a process that allows a rider to take a higher-category practical test if they already have at least two years’ experience on a lower-category motorcycle. For example, if you have held a category A2 licence for a minimum of two years, you can take the category A practical test at age 21. There is no requirement to take another theory test.', 'If you want to learn to ride motorcycles larger than 125 cc and with a power output over 11 kW, you', 'MUST', 'meet the minimum age requirements, satisfactorily complete a CBT course and be accompanied by an approved instructor on another motorcycle in radio contact.', 'Law', 'MV(DL)R', 'regs 9', '16(7)', ', &', 'RTA', '1988 sect 97(3)', 'To obtain your full moped or motorcycle licence you', 'MUST', 'pass a motorcycle theory test and modules 1 and 2 practical tests on a two-wheeled motorcycle.', 'Law', 'MV(DL)R', 'reg 38', 'You', 'MUST NOT', 'carry a pillion passenger or pull a trailer until you have passed your test. Also see Rule 253 covering vehicles prohibited from motorways.', 'Law', 'MV(DL)R', 'reg 16']",,
Brake light signals,25 March 2022,"['I am applying the brakes', 'This signal should not be used except for the purpose described.']",,
Large goods vehicle rear markings,25 March 2022,"['Motor vehicles over 7500 kilograms maximum gross weight and trailers over 3500 kilograms maximum gross weight', 'Left-Central-Right', 'The vertical markings are also required to be fitted to builders’ skips placed in the road, commercial vehicles or combinations longer than 13 metres (optional on combinations between 11 and 13 metres)']",,
Signs giving orders,25 March 2022,"['Signs with red circles are mostly prohibitive. Plates below signs qualify their message.', 'Entry to 20 mph zone', 'End of 20 mph zone', 'Maximum speed', 'National speed limit applies', 'School crossing patrol', 'Stop and give way', 'Give way to traffic on major road', 'Manually operated temporary STOP and GO signs', 'Manually operated temporary STOP and GO signs', 'No entry for vehicular traffic', 'No vehicles except bicycles being pushed', 'No cycling', 'No motor vehicles', 'No buses (over 8 passenger seats)', 'No overtaking', 'No towed caravans', 'No vehicles carrying explosives', 'No vehicle or combination of vehicles over length shown', 'No vehicles over height shown', 'No vehicles over width shown', 'Give priority to vehicles from opposite direction', 'No right turn', 'No left turn', 'No U-turns', 'No goods vehicles over maximum gross weight shown (in tonnes) except for loading and unloading', 'No vehicles over maximum gross weight shown (in tonnes)', 'Parking restricted to permit holders', 'No stopping during period indicated except for buses', 'No stopping during times shown except for as long as necessary to set down or pick up passengers', 'No waiting', 'No stopping (Clearway)', 'Signs with blue circles but no red border mostly give positive instruction.', 'Ahead only', 'Turn left ahead (right if symbol reversed)', 'Turn left (right if symbol reversed)', 'Keep left (right if symbol reversed)', 'Vehicles may pass either side to reach same destination', 'Mini-roundabout (roundabout circulation - give way to vehicles from the immediate right)', 'Route to be used by pedal cycles only', 'Segregated pedal cycle and pedestrian route', 'Minimum speed', 'End of minimum speed', 'Buses and cycles only', 'Trams only', 'Pedestrian crossing point over tramway', 'One-way traffic (note: compare circular ‘Ahead only’ sign)', 'With-flow bus and cycle lane', 'Contra-flow bus lane', 'With-flow pedal cycle lane']",,
Across the carriageway,25 March 2022,"['Stop line at signals or police control', 'Stop line at ‘Stop’ sign', 'Stop line for pedestrians at a level crossing', 'Give way to traffic on major road (can also be used at mini roundabouts)', 'Give way to traffic from the right at a roundabout', 'Give way to traffic from the right at a mini-roundabout']",,
Police officers,25 March 2022,"['Stop', 'Traffic approaching from the front', 'Traffic approaching from both front and behind', 'Traffic approaching from behind', 'To beckon traffic on', 'From the side', 'From the front', 'From behind*', '*In Wales, bilingual signs appear on emergency services vehicles and clothing']",,
4. Provide emergency care,25 March 2022,"['Remember the letters', 'D - Danger', 'Check that it’s safe to approach.', 'R - Response', 'Try to get a response by gently shaking the casualty’s shoulders and asking loudly ‘Are you all right?’ If they respond, check for injuries.', 'A - Airway', 'If there’s no response, open the casualty’s airway by placing your fingers under their chin and lifting it forward.', 'If the casualty is unconscious and breathing, place them in the recovery position until medical help arrives', 'B - Breathing', 'Check that the casualty is breathing normally. Look for chest movements, look and listen for breathing, and feel for breath on your cheek.', 'If there are no signs of breathing, start CPR. Interlock your fingers, place them in the centre of the casualty’s chest and press down hard and fast – around 5 to 6 centimetres and about twice a second. You may only need one hand for a child and shouldn’t press down as far. For infants, use two fingers in the middle of the chest and press down about a third of the chest depth. Don’t stop until the casualty starts breathing again or a medical professional takes over.', 'C - Circulation', 'If the casualty is responsive and breathing, check for signs of bleeding. Protect yourself from exposure to blood and check for anything that may be in the wound, such as glass. Don’t remove anything that’s stuck in the wound. Taking care not to press on the object, build up padding on either side of the object. If nothing is embedded, apply firm pressure over the wound to stem the flow of blood. As soon as practical, fasten a pad to the wound with a bandage or length of cloth. Use the cleanest material available.', 'Burns', 'Put out any flames, taking care for your own safety. Cool the burn for at least 20 minutes with plenty of clean, cool water. Cover the burn with cling film if available. Don’t try to removeanything that’s sticking to the burn.', 'Be prepared', 'Always carry a first aid kit – you might never need it, but it could save a life. Learn first aid – you can get first aid training from a qualified organisation such as', 'St John Ambulance', 'St Andrew’s First Aid', 'British Red Cross', ', or any suitable, qualified body.']",,
New drivers,25 March 2022,"['Special rules as set out below apply for a period of two years from the date of passing their first driving test, to drivers and motorcyclists from', 'the UK, EU/EEA, the Isle of Man, the Channel Islands or Gibraltar who passed their first driving test in any of those countries', 'other foreign countries who have to pass a UK driving test to gain a UK licence, in which case the UK driving test is treated as their first driving test; and', 'other foreign countries who (without needing a test) exchanged their licence for a UK licence and subsequently passed a UK driving test to drive another type of vehicle, in which case the UK driving test is treated as their first driving test. For example a driver who exchanges a foreign licence (car) for a UK licence (car) and who later passes a test to drive another type of vehicle (e.g. an HGV) will be subject to the special rules.', 'Where a person subject to the special rules accumulates 6 or more penalty points before the end of the 2-year period (including any points acquired before passing the test) their licence will be revoked automatically. To regain the licence they must reapply for a provisional licence and may drive only as a learner until they pass a further driving test (also see', 'Annex 8 – Safety code for new drivers', ').', 'Law', 'RT(ND)A', 'Note.', 'This applies even if they pay for offences by fixed penalty. Drivers in the first group (UK, EU/EEA etc.) who already have a full licence for one type of vehicle are not affected by the special rules if they later pass a test to drive another type of vehicle.']",,
F,25 March 2022,"['Fatigue', 'rule 91', 'rule 237', 'and', 'rule 262', 'Filter lights', 'rule 177', 'Filtering (motorcyclists)', 'rule 88', 'rule 160', 'rule 211', 'Fire', 'Vehicle maintenance, safety and security', 'First aid', 'rule 283', 'and', 'First aid on the road', 'Fitness to drive', 'rules 90 to 91', 'Flashing amber beacons', 'rule 220', 'and', 'rule 225', 'Flashing headlights', 'rule 60', 'and', 'rules 110 to 111', 'Flashing signals', 'emergency', 'rule 31', 'rule 219', 'and', 'rule 281', 'headlights', 'rules 110 to 111', 'level crossing', 'rule 293', 'motorways', 'rules 257 to 258', 'and', 'rule 271', 'police', 'rule 31', 'rule 106', 'rule 219', 'and', 'rule 281', 'school', 'rule 208', 'slow-moving vehicles', 'rule 220', 'and', 'rule 225', 'tramways', 'rule 33', 'Fluorescent/reflective clothing', 'animals, herded', 'rule 58', 'breakdowns', 'rule 276', 'cyclists', 'rule 59', 'horse riders', 'rules 50 to 51', 'motorcyclists', 'rules 86 to 87', 'pedestrians', 'rule 3', 'rule 5', 'and', 'rule 17', 'powered mobility vehicles', 'rule 43', 'Fog', 'rules 234 to 236', 'lights', 'rule 114', 'rule 226', 'and', 'rule 236', 'motorways', 'rule 235', 'rule 255', 'and', 'rule 260', 'parking', 'rule 251', 'Footpaths', 'cyclists', 'rule13', 'rule 62', 'rule 64', 'and', 'rule 70', 'drivers', 'rule 145', 'horses', 'rule 54', 'pedestrians', 'rules 1 to 2', 'rule 4', 'and', 'rule 13', 'prohibited vehicles', 'rules 157 to 158', 'Footway', 'see', 'Pavements']",,
Reversing light signals,25 March 2022,"['I intend to reverse', 'This signal should not be used except for the purpose described.']",,
Hazard warning plates,25 March 2022,"['Certain tank vehicles carrying dangerous goods must display hazard information panels', 'The panel illustrated is for flammable liquid. Diamond symbols indicating other risks include:', 'The above panel will be displayed by vehicles carrying certain dangerous goods in packages', 'Toxic substance', 'Oxidizing substance', 'Non-flammable compressed gas', 'Radioactive substance', 'Spontaneously combustible substance', 'Corrosive substance']",,
Warning signs,25 March 2022,"['Mostly triangular', 'Distance to ‘STOP’ line ahead', 'Dual carriageway ends', 'Road narrows on right (left if symbol reversed)', 'Road narrows on both sides', 'Distance to ‘Give Way’ line ahead', 'Crossroads', 'Junction on bend ahead', 'T-junction with priority over vehicles from the right', 'Staggered junction', 'Traffic merging from left ahead', 'The priority through route is indicated by the broader line.', 'Double bend first to left (symbol may be reversed)', 'Bend to right (or left if symbol reversed)', 'Roundabout', 'Uneven road', 'Plate below some signs', 'Two-way traffic crosses one-way road', 'Two-way traffic straight ahead', 'Opening or swing bridge ahead', 'Low-flying aircraft or sudden aircraft noise', 'Falling or fallen rocks', 'Traffic signals not in use', 'Traffic signals', 'Slippery road', 'Steep hill downwards', 'Steep hill upwards', 'Gradients may be shown as a ratio i.e. 20% = 1:5', 'Tunnel ahead', 'Trams crossing ahead', 'Level crossing with barrier or gate ahead', 'Level crossing without barrier or gate ahead', 'Level crossing without barrier', 'School crossing patrol ahead (some signs have amber lights which flash when crossings are in use)', 'Frail (or blind or disabled if shown) pedestrians likely to cross road ahead', 'Pedestrians in road ahead', 'Zebra crossing', 'Overhead electric cable; plate indicates maximum height of vehicles which can pass safely', 'Available width of headroom indicated', 'Sharp deviation of route to left (or right if chevrons reversed)', 'Light signals ahead at level crossing, airfield or bridge', 'Miniature warning lights at level crossings', 'Cattle', 'Wild animals', 'Wild horses or ponies', 'Accompanied horses or ponies', 'Cycle route ahead', 'Risk of ice', 'Traffic queues likely ahead', 'Distance over which road humps extend', 'Other danger; plate indicates nature of danger', 'Soft verges', 'Side winds', 'Hump bridge', 'Worded warning sign', 'Quayside or river bank', 'Risk of grounding']",,
Along the carriageway,25 March 2022,"['Edge line', 'Centre line', 'See Rule 127', 'Hazard warning line', 'See Rule 127', 'Double white lines See Rules', '128', 'and', '129', 'Double white lines See Rules', '128', 'and', '129', 'See', 'Rule 130', 'Lane line See', 'Rule 131']",,
Arm signals to persons controlling traffic,25 March 2022,"['I want to go straight on', 'I want to turn left; use either hand', 'I want to turn right']",,
Other consequences of offending,25 March 2022,"['Where an offence is punishable by imprisonment then the vehicle used to commit the offence may be confiscated.', 'Law', 'PCC(S)A', 'sect 143', 'In addition to the penalties a court may decide to impose, the cost of insurance is likely to rise considerably following conviction for a serious driving offence. This is because insurance companies consider such drivers are more likely to be involved in a collision.', 'Drivers disqualified for drinking and driving twice within 10 years, or once if they are over 2 and a half times the legal limit, or those who refused to give a specimen, also have to satisfy the Driver and Vehicle Licensing Agency’s Medical Branch that they do not have an alcohol problem and are otherwise fit to drive before their licence is returned at the end of their period of disqualification. Persistent misuse of drugs or alcohol may lead to the withdrawal of a driving licence.']",,
G,25 March 2022,"['Give way', 'junctions', 'rule 172', 'rule 183', 'rule 185', 'rule 189', 'and', 'rule 206', 'motorways', 'rule 259', 'Go-peds', 'see', 'Prohibited vehicles', 'Green Cross Code', 'rule 7', 'and', 'rule 30']",,
Arm signals,25 March 2022,"['For use when direction indicator signals are not used, or when necessary to reinforce direction indicator signals and stop lights.', 'Also for use by pedal cyclists and those in charge of horses.', 'I intend to move in to the left or turn left', 'I intend to move out to the right or turn right', 'I intend to slow down or stop', 'I intend to move in to the left or turn left', 'I intend to move out to the right or turn right', 'I intend to slow down or stop', 'These signals should not be used except for the purpose described.']",,
Projections markers,25 March 2022,"['Side marker', 'End marker', 'Both required when load or equipment (eg crane jib) overhangs front or rear by more than two metres']",,
Traffic light signals,25 March 2022,"['RED means ‘Stop’. Wait behind the stop line on the carriageway', 'RED AND AMBER also means ‘Stop’. Do not pass through or start until GREEN shows', 'GREEN means you may go on if the way is clear. Take special care if you intend to turn left or right and give way to pedestrians who are crossing', 'AMBER means ‘Stop’ at the stop line. You may go on only if the AMBER appears after you have crossed the stop line or are so close to it thatto pull up might cause an accident', 'A GREEN ARROW may be provided in addition to the full green signal if movement in a certain direction is allowed before or after the full green phase. If the wayis clear you may go but only in the direction shown bythe arrow. You may do this whatever other lights may be showing. White light signals may be provided for trams']",,
Direction signs,25 March 2022,"['Mostly rectangular', 'Signs on motorways - blue backgrounds', 'At a junction leading directly into a motorway (junction number may be shown on a black background)', 'On approaches to junctions (junction number on black background)', 'Route confirmatory sign after junction', 'Downward pointing arrows mean ‘Get in lane’ The left-hand lane leads to a different destination from the other lanes.', 'The panel with the inclined arrow indicates the destinations which can be reached by leaving the motorway at the next junction', 'Signs on primary routes - green backgrounds', 'Blue panels indicate that the motorway starts at the junction ahead.Motorways shown in brackets can also be reached along the route indicated. White panels indicate local or non-primary routes leading from the junction ahead.Brown panels show the route to tourist attractions.The name of the junction may be shown at the top of the sign.The aircraft symbol indicates the route to an airport.A symbol may be included to warn of a hazard or restriction along that route.', 'On approaches to junctions', 'At the junction', 'Route confirmatory sign after junction', 'On approaches to junctions', 'On approach to a junction in Wales (bilingual)', 'Primary route forming part of a ring road', 'Primary route forming part of a ring road', 'Signs on non-primary and local routes - black borders', 'Green panels indicate that the primary route starts at the junction ahead. Route numbers on a blue background show the direction to a motorway. Route numbers on a green background show the direction to a primary route.', 'On approaches to junctions', 'On approaches to junctions', 'At the junction', 'Direction to toilets with access for the disabled', 'Other direction signs', 'Picnic site', 'Ancient monument in the care of English Heritage', 'Direction to a car park', 'Tourist attraction', 'Direction to camping and caravan site', 'Advisory route for lorries', 'Route for pedal cycles forming part of a network', 'Recommended route for pedal cycles to place shown', 'Route for pedestrians', 'Symbols showing emergency diversion route for motorway and other main road traffic', 'Symbols showing emergency diversion route for motorway and other main road traffic', 'Symbols showing emergency diversion route for motorway and other main road traffic', 'Symbols showing emergency diversion route for motorway and other main road traffic', 'Diversion route']",,
Along the edge of the carriageway,25 March 2022,"['Waiting restrictions', 'Waiting restrictions indicated by yellow lines apply to the carriageway, pavement and verge. You may stop to load or unload (unless there are also loading restrictions as described below) or while passengers board or alight. Double yellow lines mean no waiting at any time, unless there are signs that specifically indicate seasonal restrictions. The times at which the restrictions apply for other road markings are shown on nearby plates or on entry signs to controlled parking zones. If no days are shown on the signs, the restrictions are in force every day including Sundays and Bank Holidays.White bay markings and upright signs (see below) indicate where parking is allowed.', 'No waiting at any time', 'No waiting during times shown on sign', 'Waiting is limited to the duration specified during the days and times shown', 'Red Route stopping controls', 'Red lines are used on some roads instead of yellow lines. In London the double and single red lines used on Red Routes indicate that stopping to park, load/unload or to board and alight from a vehicle (except for a licensed taxi or if you hold a Blue Badge) is prohibited. The red lines apply to the carriageway, pavement and verge. The times that the red line prohibitions apply are shown on nearby signs, but the double red line ALWAYS means no stopping at any time. On Red Routes you may stop to park, load/unload in specially marked boxes and adjacent signs specify the times and purposes and duration allowed. A box MARKED IN RED indicates that it may only be available for the purpose specified for part of the day (eg between busy peak periods). A box MARKED IN WHITE means that it is available throughout the day.', 'RED AND SINGLE YELLOW LINES CAN ONLY GIVE A GUIDE TO THE RESTRICTIONS AND CONTROLS IN FORCE AND SIGNS, NEARBY OR AT A ZONE ENTRY, MUST BE CONSULTED.', 'No stopping at any time', 'No stopping during times shown on sign', 'Parking is limited to the duration specified during the days and times shown', 'Only loading may take place at the times shown for up to a maximum duration of 20 mins']",,
Driver and Vehicle Standards Agency officers and traffic officers,25 March 2022,"['Traffic officer', 'DVSA officer', 'These officers now have new powers to stop/direct vehicles and will be using hand signals and lightsignals similar to those used by police. You', 'MUST', 'obey any signals given (see', 'Rules 107', 'and', '108', ').']",,
H,25 March 2022,"['Hard shoulder', 'see', 'Motorways', 'Hazard warning lights', 'rule 116', 'rule 276', 'rules 277 to 279', 'and', 'rule 283', 'Hazard warning plates', 'rule 284', 'and', 'Vehicle markings', 'Head restraints', 'rule 97', 'and', 'Vehicle maintenance, safety and security', 'Headlamps and headlights', 'rules 113 to 115', 'rule 226', 'rule 235', 'and', 'rule 239', 'motorcycle', 'rule 87', 'Headlight flashing', 'rules 110 to 111', 'Helmets', 'cyclist', 'rule 59', 'horse riders', 'rule 49', 'incidents', 'rule 283', 'and', 'First aid on the road', 'motorcyclists', 'rule 83', 'rule 86', 'rule 283', 'and', 'First aid on the road', 'Hierarchy of road users', 'rules H1 to H3', 'High-Occupancy Vehicle Lanes (HOVs)', 'rule 142', 'and', 'Information signs', 'Hills', 'control', 'rule 160', 'parking', 'rule 243', 'and', 'rule 252', 'Home zones', 'rule 206', 'and', 'rule 218', 'Horn', 'rule 112', 'rule 195', 'and', 'rule 214', 'Horses', 'crossings', 'rule 27', 'and', 'rule 81', 'horse-drawn vehicles', 'rules H1 to H3', 'rules 47 to 48', 'rule 52', 'rules 212 to 213', 'and', 'rule 215', 'junctions', 'rule 170', 'overtaking', 'rule 163', 'and', 'rule167', 'ponies (feral and semi-feral)', 'rule 215', 'riders', 'rules H1 to H3', 'rule 13', 'rules 49 to 55', 'rule 66', 'rules 154 to 155', 'rule 204', 'rules 212 to 215', 'and', 'rule 253', 'Ride Safe Award', 'rule 52', 'roundabouts', 'rule 186', 'shared spaces', 'rule 13', 'and', 'rule 63', 'Hot weather', 'rule 237', 'HOVs', 'see', 'High-Occupancy Vehicle Lanes (HOVs)']",,
Hazard lights,25 March 2022,['I am temporarily obstructing traffic or warning of a hazard or obstruction ahead (see Rule 116)'],,
Other,25 March 2022,['School bus (displayed in front or rear window of bus or coach)'],,
Flashing red lights,25 March 2022,"['Alternately flashing red lights mean YOU MUST STOP', 'At level crossings, lifting bridges, airfields, fire stations, etc.']",,
Information signs,25 March 2022,"['All rectangular', 'Entrance to controlled parking zone', 'Entrance to congestion charging zone', 'End of controlled parking zone', 'Advance warning of restriction or prohibition ahead', 'Parking place for solo motorcycles', 'With-flow bus lane ahead which pedal cycles and taxis may also use', 'Lane designated for use by high occupancy vehicles (HOV) - see', 'rule 142', 'Vehicles permitted to use an HOV lane ahead', 'End of motorway', 'Start of motorway and point from which motorway regulations apply', 'Appropriate traffic lanes at junction ahead', 'Traffic on the main carriageway coming from right has priority over joining traffic', 'Additional traffic joining from left ahead. Traffic on main carriageway has priority over joining traffic from right hand lane of slip road', 'Traffic in right hand lane of slip road joining the main carriageway has priority over left hand lane', 'Variable speed limit with camera enforcement sign.', '‘Countdown’ markers at exit from motorway (each bar represents 100 yards to the exit). Green-backed markers may be used on primary routes and white-backed markers with black bars on other routes. At approaches to concealed level crossings white-backed markers with red bars may be used. Although these will be erected at equal distances the bars do not represent 100 yard intervals.', 'Motorway service area sign showing the operator’s name', 'Traffic has priority over oncoming vehicles', 'Hospital ahead with Accident and Emergency facilities', 'Tourist information point', 'No through road for vehicles', 'Recommended route for pedal cycles', 'Home Zone Entry', 'Area in which cameras are used to enforce traffic regulations', 'Bus lane on road at junction ahead']",,
On the kerb or at the edge of the carriageway,25 March 2022,"['Loading restrictions on roads other than Red Routes', 'Yellow marks on the kerb or at the edge of the carriageway indicate that loading or unloading is prohibited at the times shown on the nearby black and white plates. You may stop while passengers board or alight. If no days are indicated on the signs the restrictions are in force every day including Sundays and Bank Holidays.', 'ALWAYS CHECK THE TIMES SHOWN ON THE PLATES.', 'Lengths of road reserved for vehicles loading and unloading are indicated by a white ‘bay’ marking with the words ‘Loading Only’ and a sign with the white on blue ‘trolley’ symbol. This sign also shows whether loading and unloading is restricted to goods vehicles and the times at which the bay can be used. If no times or days are shown it may be used at any time. Vehicles may not park here if they are not loading or unloading.', 'No loading or unloading at any time', 'No loading or unloading at the times shown', 'Loading bay']",,
School crossing patrols,25 March 2022,"['Not ready to cross pedestrians', 'Barrier to stop pedestrians crossing', 'Ready to cross pedestrians, vehicles must be prepared to stop', 'All vehicles must stop']",,
I,25 March 2022,"['Ice cream vans', 'rule 206', 'Icy weather', 'rule 126', 'rule 195', 'rule 213', 'rules 228 to 231', 'and', 'rule 260', 'In-vehicle technology', 'rules 149 to 150', 'Incident support vehicles', 'rule 219', 'Incidents', 'rule H1', 'rules 281 to 287', 'and', 'First aid on the road', 'dangerous goods', 'rules 284 to 285', 'documentation', 'rules 286 to 287', 'first aid', 'rule 283', 'and', 'First aid on the road', 'flashing lights', 'rule 281', 'level crossing', 'rule 299', 'motorway', 'rule 275', 'and', 'rule 277', 'warning signs', 'rule 281', 'Inexperienced drivers', 'rule 204', 'rule 217', 'and', 'Safety code for new drivers', 'Insurance', 'rule 97', 'rule 287', 'and', 'Motor vehicle documentation and learner driver requirements', 'Islands', 'rule 7', 'rule 19', 'rule 20', 'rule 28', 'rule 30', 'rule 195', 'rule 197', 'and', 'rule 243']",,
Motorway signals,25 March 2022,"['These signals are also used on other high-speed roads.', 'You MUST NOT proceed further in this lane', 'Change lane', 'Reduced visibility ahead', 'Lane ahead closed', 'Temporary maximum speed advised and information message', 'You **MUST NOT** enter or proceed in the left lane, temporary mandatory maximum speed limit and information message', 'Temporary maximum speed advised', 'End of restriction', 'You', 'MUST NOT', 'enter or proceed in the left lane, temporary mandatory maximum speed limit and information message']",,
Road work signs,25 March 2022,"['Road works', 'Loose chippings', 'Temporary hazard at road works', 'Temporary lane closure (the number and position of arrows and red bars may be varied according to lanes open and closed)', 'Slow-moving or stationary works vehicle blocking a traffic lane. Pass in the direction shown by the arrow.', 'Mandatory speed limit ahead', 'Road works 1 mile ahead', 'End of road works and any temporary restrictions including speed limits', 'Signs used on the back of slow-moving or stationary vehicles warning of a lane closed ahead by a works vehicle. There are no cones on the road.', 'Signs used on the back of slow-moving or stationary vehicles warning of a lane closed ahead by a works vehicle. There are no cones on the road.', 'Lane restrictions at road works ahead', 'One lane crossover at contraflow road works']",,
Other road markings,25 March 2022,"['Keep entrance clear of stationary vehicles, even if picking up or setting down children', 'Warning of ‘Give Way’ just ahead', 'Parking space reserved for vehicles named', 'See', 'Rule 243', 'See', 'Rule 141', 'Box junction - See', 'Rule 174', 'Do not block that part of the carriageway indicated', 'Indication of traffic lanes']",,
J,25 March 2022,"['\u200b\u200bJourney, preparation', 'rule 97', 'Junction', 'see', 'Road Junction']",,
Lane control signals,25 March 2022,"['Green arrow - lane available to traffic facing the sign', 'Red crosses - lane closed to traffic facing the sign', 'White diagonal arrow - change lanes in direction shown']",,
L,25 March 2022,"['L plates', 'Motorcycle licence requirements', 'and', 'Learner drivers', 'Lamps and lights', 'see also', 'Headlamps and headlights conditions/maintenance', 'rule 113', 'rule 229', 'and', 'Vehicle maintenance, safety and security', 'cyclists', 'rule 60', 'horses', 'rule 51', 'pedestrians', 'rule 5', 'and', 'rule 58', 'vehicles', 'rules 113 to 116', 'rules 249 to 251', 'and', 'rule 276', 'Lane discipline', 'rules 133 to 143', 'and', 'rule 288', 'dual carriageways', 'rules 137 to 138', 'motorways', 'rules 264 to 266', 'multi-lane carriageways', 'rules 133 to 134', 'one-way streets', 'rule 143', 'roundabouts', 'rules 184 to 187', 'single carriageways', 'rules 135 to 136', 'Lane dividers', 'rule 131', 'and', 'Road markings', 'Large vehicles', 'rule 126', 'rule 160', 'rule 164', 'rules 221 to 222', 'rule 233', 'and', 'rule 294', 'see also', 'Long/large vehicles', 'Lay-bys', 'rules 249 to 250', 'Learner drivers', 'rule 204', 'rule 217', 'rule 253', 'and', 'Learner drivers', 'Level crossings', 'rule 34', 'rule 54', 'rule 82', 'rule 167', 'rule 243', 'and', 'rules 291 to 299', 'Lighting requirements', 'rule 5', 'rule 43', 'rule 48', 'rule 60', 'rules 113 to 115', 'rule 226', 'rule 229', 'and', 'rules 235 to 236', 'Lights', 'see', 'Headlamps and headlights and Lamps and lights', 'Lines and lanes', 'rules 127 to 132', 'rules 133 to 143', 'rules 184 to 185', 'and', 'Road markings', 'Littering from vehicles', 'rule 147', 'loading and unloading', 'rule 98', 'and', 'rules 246 to 247', 'Loads', 'rule 98', 'and', 'rule 250', 'Long/large vehicles', 'see also', 'Large vehicles', 'cyclists', 'rule 76', 'and', 'rule 80', 'junctions', 'rule 170', 'and', 'rule 173', 'road works', 'rule 288', 'roundabouts', 'rule 80', 'and', 'rules 187 to 188', 'trams', 'rules 300 to 307']",,
